0 0 0 .B.....B..C...AAC.DFFFC.DGHIEE.GHI..
1 1 0 .......B..C..BAAC.DFFFC.DGHIEE.GHI.. B99
1 1 0 .B..C..B..C...AAC.DFFF..DGHIEE.GHI.. C99
1 1 0 .B.....B..C..AA.C.DFFFC.DGHIEE.GHI.. A99
1 1 0 .B.....B..C.AA..C.DFFFC.DGHIEE.GHI.. A98
1 1 0 .B.....B..C.D.AAC.DFFFC..GHIEE.GHI.. D99
1 1 0 .B....DB..C.D.AAC..FFFC..GHIEE.GHI.. D98
1 1 0 DB....DB..C...AAC..FFFC..GHIEE.GHI.. D97
1 1 0 .B.....B..C...AAC..FFFC.DGHIEEDGHI.. D99
2 2 0 ....C..B..C..BAAC.DFFF..DGHIEE.GHI.. B99 C99
2 2 0 .......B..C.DBAAC.DFFFC..GHIEE.GHI.. B99 D99
2 2 0 ......DB..C.DBAAC..FFFC..GHIEE.GHI.. B99 D98
2 2 0 D.....DB..C..BAAC..FFFC..GHIEE.GHI.. B99 D97
2 2 0 .......B..C..BAAC..FFFC.DGHIEEDGHI.. B99 D99
2 2 0 .B..C..B..C..AA.C.DFFF..DGHIEE.GHI.. C99 A99
2 2 0 .B..C..B..C.AA..C.DFFF..DGHIEE.GHI.. C99 A98
2 2 0 .B..C..B..C.D.AAC.DFFF...GHIEE.GHI.. C99 D99
2 2 0 .B..C.DB..C.D.AAC..FFF...GHIEE.GHI.. C99 D98
2 2 0 DB..C.DB..C...AAC..FFF...GHIEE.GHI.. C99 D97
2 2 0 .B..C..B..C...AAC..FFF..DGHIEEDGHI.. C99 D99
2 2 0 .B..C..B..C...AAC.D.FFF.DGHIEE.GHI.. C99 F99
2 2 0 .B..C..B..C...AAC.D..FFFDGHIEE.GHI.. C99 F98
2 2 0 .B.....B..C.DAA.C.DFFFC..GHIEE.GHI.. A99 D99
2 2 0 .B....DB..C.DAA.C..FFFC..GHIEE.GHI.. A99 D98
2 2 0 DB....DB..C..AA.C..FFFC..GHIEE.GHI.. A99 D97
2 2 0 .B.....B..C..AA.C..FFFC.DGHIEEDGHI.. A99 D99
2 2 0 .B.....B..C.AA..C..FFFC.DGHIEEDGHI.. A98 D99
2 2 0 .B....DB..C.D.AAC.FFF.C..GHIEE.GHI.. D98 F99
2 2 0 DB....DB..C.AA..C..FFFC..GHIEE.GHI.. A98 D97
2 2 0 DB....DB..C...AAC.FFF.C..GHIEE.GHI.. D97 F99
2 2 0 .B.....B..C...AAC.FFF.C.DGHIEEDGHI.. D99 F99
3 3 0 ....C..B..C.DBAAC.DFFF...GHIEE.GHI.. B99 C99 D99
3 3 0 ....C.DB..C.DBAAC..FFF...GHIEE.GHI.. B99 C99 D98
3 3 0 D...C.DB..C..BAAC..FFF...GHIEE.GHI.. B99 C99 D97
3 3 0 ....C..B..C..BAAC..FFF..DGHIEEDGHI.. B99 C99 D99
3 3 0 ....C..B..C..BAAC.D.FFF.DGHIEE.GHI.. B99 C99 F99
3 3 0 ....C..B..C..BAAC.D..FFFDGHIEE.GHI.. B99 C99 F98
3 3 0 ......DB..C.DBAAC.FFF.C..GHIEE.GHI.. B99 D98 F99
3 3 0 D.....DB..C..BAAC.FFF.C..GHIEE.GHI.. B99 D97 F99
3 3 0 .......B..C..BAAC.FFF.C.DGHIEEDGHI.. B99 D99 F99
3 3 0 .B..C..B..C.DAA.C.DFFF...GHIEE.GHI.. C99 A99 D99
3 3 0 .B..C.DB..C.DAA.C..FFF...GHIEE.GHI.. C99 A99 D98
3 3 0 DB..C.DB..C..AA.C..FFF...GHIEE.GHI.. C99 A99 D97
3 3 0 .B..C..B..C..AA.C..FFF..DGHIEEDGHI.. C99 A99 D99
3 3 0 .B..C..B..C..AA.C.D.FFF.DGHIEE.GHI.. C99 A99 F99
3 3 0 .B..C..B..C..AA.C.D..FFFDGHIEE.GHI.. C99 A99 F98
3 3 0 .B..C..B..C.AA..C..FFF..DGHIEEDGHI.. C99 A98 D99
3 3 0 .B..C..B..C.AA..C.D.FFF.DGHIEE.GHI.. C99 A98 F99
3 3 0 .B..C..B..C.AA..C.D..FFFDGHIEE.GHI.. C99 A98 F98
3 3 0 .B..C..B..C.D.AAC.D.FFF..GHIEE.GHI.. C99 D99 F99
3 3 0 .B..C..B..C.D.AAC.D..FFF.GHIEE.GHI.. C99 D99 F98
3 3 0 .B..C.DB..C.D.AAC.FFF....GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC...FFF..GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC....FFF.GHIEE.GHI.. C99 D98 F98
3 3 0 DB..C.DB..C.AA..C..FFF...GHIEE.GHI.. C99 A98 D97
3 3 0 DB..C.DB..C...AAC.FFF....GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC...FFF..GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC....FFF.GHIEE.GHI.. C99 D97 F98
3 3 0 .B..C..B..C...AAC.FFF...DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC...FFF.DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC....FFFDGHIEEDGHI.. C99 D99 F98
3 3 0 ....C.....C..BAAC.DBFFF.DGHIEE.GHI.. B98 C99 F99
3 3 0 .B..C..B..C...AAC.DGFFF.DGHIEE..HI.. C99 F99 G99
3 3 0 .B..C..B..C..GAAC.DGFFF.D.HIEE..HI.. C99 F99 G98
3 3 0 ....C.....C..BAAC.DB.FFFDGHIEE.GHI.. B98 C99 F98
3 3 0 .B..C..B..C...AAC.DG.FFFDGHIEE..HI.. C99 F98 G99
3 3 0 .B..C..B..C..GAAC.DG.FFFD.HIEE..HI.. C99 F98 G98
3 3 0 .B..C..B..C...AAC.D.HFFFDGHIEE.G.I.. C99 F98 H99
3 3 0 .B....DB..C.DAA.C.FFF.C..GHIEE.GHI.. A99 D98 F99
3 3 0 DB....DB..C..AA.C.FFF.C..GHIEE.GHI.. A99 D97 F99
3 3 0 .B.....B..C..AA.C.FFF.C.DGHIEEDGHI.. A99 D99 F99
3 3 0 .B.....B..C.AA..C.FFF.C.DGHIEEDGHI.. A98 D99 F99
3 3 0 .B....DB..C.D.AAC.FFFIC..GHIEE.GH... D98 F99 I99
3 3 0 DB....DB..C.AA..C.FFF.C..GHIEE.GHI.. A98 D97 F99
3 3 0 DB....DB..C...AAC.FFFIC..GHIEE.GH... D97 F99 I99
3 3 0 .B.....B..C...AAC.FFFIC.DGHIEEDGH... D99 F99 I99
9 9 0 .BH.C..BHIC.AA.IC.D..FFFDGEE...G.... C99 A98 D98 F96 H96 I97 E98
9 9 0 .B..C..B.IC.AA.IC..GHFFFDGHEE.D..... C99 A98 D99 F96 G99 H99 I97 E99
9 9 0 .B..C..B.IC.AAHIC..GHFFFDG.EE.D..... C99 A98 D99 F96 G99 H98 I97 E99
9 9 0 .B..C..B.IC.AAHIC..GHFFFDGEE..D..... C99 A98 D99 F96 G99 H98 I97 E98
9 9 0 .B..C..BHIC.AAHIC..GFFF.DG..EED..... C99 A98 D99 F95 G99 H97 I97
9 9 0 .B..C..BHIC.AAHIC..G.FFFDG.EE.D..... C99 A98 D99 F96 G99 H97 I97 E99
9 9 0 .B..C..BHIC.AAHIC..G.FFFDGEE..D..... C99 A98 D99 F96 G99 H97 I97 E98
9 9 0 .BH.C..BHIC..AAIC..G.FFFDG..EED..... C99 A97 D99 F96 G99 H96 I97
9 9 0 .BH.C..BHIC.AA.IC..GFFF.DG..EED..... C99 A98 D99 F95 G99 H96 I97
9 9 0 .BH.C..BHIC.AA.IC..G.FFFDG.EE.D..... C99 A98 D99 F96 G99 H96 I97 E99
9 9 0 .BH.C..BHIC.AA.IC..G.FFFDGEE..D..... C99 A98 D99 F96 G99 H96 I97 E98
9 9 0 .B..C..BHIC.AAHIC...FFF.DG.EE.DG.... C99 A98 D99 F95 H97 I97 E99
9 9 0 .B..C..BHIC.AAHIC...FFF.DGEE..DG.... C99 A98 D99 F95 H97 I97 E98
9 9 0 .B.....BHIC.AAHIC..FFFC.DG..EEDG.... C98 A98 D99 F94 H97 I97
9 9 0 .B..C..BHIC.AAHIC..FFF..DG.EE.DG.... C99 A98 D99 F94 H97 I97 E99
9 9 0 .B..C..BHIC.AAHIC..FFF..DGEE..DG.... C99 A98 D99 F94 H97 I97 E98
9 9 0 .BH.C..BHIC.DAAIC.D..FFF.G..EE.G.... C99 A97 D97 F96 H96 I97
9 9 0 .BH.C.DBHIC.DAAIC....FFF.G..EE.G.... C99 A97 D96 F96 H96 I97
9 9 0 .BH.C..BHIC..AAIC...FFF.DG..EEDG.... C99 A97 D99 F95 H96 I97
9 9 0 .BH.C..BHIC..AAIC..FFF..DG..EEDG.... C99 A97 D99 F94 H96 I97
9 9 0 .BH.C..BHIC..AAIC....FFFDG.EE.DG.... C99 A97 D99 F96 H96 I97 E99
9 9 0 .BH.C..BHIC..AAIC....FFFDGEE..DG.... C99 A97 D99 F96 H96 I97 E98
9 9 0 .BH.C..BHIC.AA.IC...FFF.DG.EE.DG.... C99 A98 D99 F95 H96 I97 E99
9 9 0 .BH.C..BHIC.AA.IC...FFF.DGEE..DG.... C99 A98 D99 F95 H96 I97 E98
9 9 0 .BH....BHIC.AA.IC..FFFC.DG..EEDG.... C98 A98 D99 F94 H96 I97
9 9 0 .BH.C..BHIC.AA.IC..FFF..DG.EE.DG.... C99 A98 D99 F94 H96 I97 E99
9 9 0 .BH.C..BHIC.AA.IC..FFF..DGEE..DG.... C99 A98 D99 F94 H96 I97 E98
9 9 0 .B.IC..B.IC.AA..C.DGFFF.DGHEE...H... C99 A98 D98 F97 G99 I96 E99
9 9 0 .B.IC..B.IC.AA..C.DGHFFFDGH.EE...... C99 A98 D98 F96 G99 H99 I96
9 9 0 .B.IC..B.IC.AAH.C.DGHFFFDG..EE...... C99 A98 D98 F96 G99 H98 I96
9 9 0 .B.IC..BHIC.AAH.C.DG.FFFDG..EE...... C99 A98 D98 F96 G99 H97 I96
9 9 0 .BHIC..BHIC.AA..C.DG.FFFDG..EE...... C99 A98 D98 F96 G99 H96 I96
9 9 0 .B.IC..B.IC.AA..C.DG.FFFDGHEE...H... C99 A98 D98 F96 G99 I96 E99
9 9 0 .B.IC..B.IC.AA..C.D.HFFFDGHEE..G.... C99 A98 D98 F96 H99 I96 E99
9 9 0 .B.IC..B.IC.AAH.C.D.HFFFDG.EE..G.... C99 A98 D98 F96 H98 I96 E99
9 9 0 .B.IC..B.IC.AAH.C.D.HFFFDGEE...G.... C99 A98 D98 F96 H98 I96 E98
9 9 0 .B.IC..BHIC.AAH.C.D.FFF.DG..EE.G.... C99 A98 D98 F95 H97 I96
9 9 0 .B.IC..BHIC.AAH.C.DFFF..DG..EE.G.... C99 A98 D98 F94 H97 I96
9 9 0 .B.IC..BHIC.AAH.C.D..FFFDG.EE..G.... C99 A98 D98 F96 H97 I96 E99
9 9 0 .B.IC..BHIC.AAH.C.D..FFFDGEE...G.... C99 A98 D98 F96 H97 I96 E98
9 9 0 .BHIC..BHIC..AA.C.D..FFFDG..EE.G.... C99 A97 D98 F96 H96 I96
9 9 0 .BHIC..BHIC...AAC.D..FFFDG..EE.G.... C99 A96 D98 F96 H96 I96
9 9 0 .BHIC..BHIC.AA..C.D.FFF.DG..EE.G.... C99 A98 D98 F95 H96 I96
9 9 0 .BHIC..BHIC.AA..C.DFFF..DG..EE.G.... C99 A98 D98 F94 H96 I96
9 9 0 .BHIC..BHIC.AA..C.D..FFFDG.EE..G.... C99 A98 D98 F96 H96 I96 E99
9 9 0 .BHIC..BHIC.AA..C.D..FFFDGEE...G.... C99 A98 D98 F96 H96 I96 E98
9 9 0 .B.IC..B.IC.AA..C..GHFFFDGHEE.D..... C99 A98 D99 F96 G99 H99 I96 E99
9 9 0 .B.IC..B.IC.AAH.C..GHFFFDG.EE.D..... C99 A98 D99 F96 G99 H98 I96 E99
9 9 0 .B.IC..B.IC.AAH.C..GHFFFDGEE..D..... C99 A98 D99 F96 G99 H98 I96 E98
9 9 0 .B.IC..BHIC.AAH.C..GFFF.DG..EED..... C99 A98 D99 F95 G99 H97 I96
9 9 0 .B.IC..BHIC.AAH.C..G.FFFDG.EE.D..... C99 A98 D99 F96 G99 H97 I96 E99
9 9 0 .B.IC..BHIC.AAH.C..G.FFFDGEE..D..... C99 A98 D99 F96 G99 H97 I96 E98
9 9 0 .BHIC..BHIC..AA.C..G.FFFDG..EED..... C99 A97 D99 F96 G99 H96 I96
9 9 0 .BHIC..BHIC...AAC..G.FFFDG..EED..... C99 A96 D99 F96 G99 H96 I96
9 9 0 .BHIC..BHIC.AA..C..GFFF.DG..EED..... C99 A98 D99 F95 G99 H96 I96
9 9 0 .BHIC..BHIC.AA..C..G.FFFDG.EE.D..... C99 A98 D99 F96 G99 H96 I96 E99
9 9 0 .BHIC..BHIC.AA..C..G.FFFDGEE..D..... C99 A98 D99 F96 G99 H96 I96 E98
9 9 0 .B.IC..BHIC.AAH.C...FFF.DG.EE.DG.... C99 A98 D99 F95 H97 I96 E99
9 9 0 .B.IC..BHIC.AAH.C...FFF.DGEE..DG.... C99 A98 D99 F95 H97 I96 E98
9 9 0 .B.I...BHIC.AAH.C..FFFC.DG..EEDG.... C98 A98 D99 F94 H97 I96
9 9 0 .B.IC..BHIC.AAH.C..FFF..DG.EE.DG.... C99 A98 D99 F94 H97 I96 E99
9 9 0 .B.IC..BHIC.AAH.C..FFF..DGEE..DG.... C99 A98 D99 F94 H97 I96 E98
9 9 0 .BHIC..BHIC.DAA.C.D..FFF.G..EE.G.... C99 A97 D97 F96 H96 I96
9 9 0 .BHIC.DBHIC.DAA.C....FFF.G..EE.G.... C99 A97 D96 F96 H96 I96
9 9 0 .BHIC..BHIC..AA.C...FFF.DG..EEDG.... C99 A97 D99 F95 H96 I96
9 9 0 .BHIC..BHIC..AA.C..FFF..DG..EEDG.... C99 A97 D99 F94 H96 I96
9 9 0 .BHIC..BHIC..AA.C....FFFDG.EE.DG.... C99 A97 D99 F96 H96 I96 E99
9 9 0 .BHIC..BHIC..AA.C....FFFDGEE..DG.... C99 A97 D99 F96 H96 I96 E98
9 9 0 ..HIC..BHIC..BAAC....FFFDG..EEDG.... B99 C99 A96 D99 F96 H96 I96
9 9 0 ..HIC...HIC..BAAC..B.FFFDG..EEDG.... B98 C99 A96 D99 F96 H96 I96
9 9 0 .BHIC..BHIC.D.AAC.D..FFF.G..EE.G.... C99 A96 D97 F96 H96 I96
9 9 0 .BHIC.DBHIC.D.AAC....FFF.G..EE.G.... C99 A96 D96 F96 H96 I96
9 9 0 .BHIC..BHIC...AAC...FFF.DG..EEDG.... C99 A96 D99 F95 H96 I96
9 9 0 .BHIC..BHIC...AAC..FFF..DG..EEDG.... C99 A96 D99 F94 H96 I96
9 9 0 .BHIC..BHIC..GAAC..G.FFFD...EED..... C99 A96 D99 F96 G98 H96 I96
9 9 0 .BHIC..BHIC...AAC....FFFDG.EE.DG.... C99 A96 D99 F96 H96 I96 E99
9 9 0 .BHIC..BHIC...AAC....FFFDGEE..DG.... C99 A96 D99 F96 H96 I96 E98
9 9 0 .BHIC..BHIC.AA..C...FFF.DG.EE.DG.... C99 A98 D99 F95 H96 I96 E99
9 9 0 .BHIC..BHIC.AA..C...FFF.DGEE..DG.... C99 A98 D99 F95 H96 I96 E98
9 9 0 .BHI...BHIC.AA..C..FFFC.DG..EEDG.... C98 A98 D99 F94 H96 I96
9 9 0 .BHIC..BHIC.AA..C..FFF..DG.EE.DG.... C99 A98 D99 F94 H96 I96 E99
9 9 0 .BHIC..BHIC.AA..C..FFF..DGEE..DG.... C99 A98 D99 F94 H96 I96 E98
9 9 0 ..H.C..BH.C..BAAC..GFFF.DG.IEED..I.. B99 C99 A96 D99 F97 G99 H96
9 9 0 .B.....BH.C.AAHIC.FFFIC.DG.EE.DG.... C98 A98 D99 F95 H97 I98 E99
9 9 0 .B.....BH.C.AAHIC.FFFIC.DGEE..DG.... C98 A98 D99 F95 H97 I98 E98
9 9 0 .B.....BHIC.AAHIC.FFF.C.DG.EE.DG.... C98 A98 D99 F95 H97 I97 E99
9 9 0 .B.....BHIC.AAHIC.FFF.C.DGEE..DG.... C98 A98 D99 F95 H97 I97 E98
9 9 0 .B.I...BHIC.AAH.C.FFF.C.DG.EE.DG.... C98 A98 D99 F95 H97 I96 E99
9 9 0 .B.I...BHIC.AAH.C.FFF.C.DGEE..DG.... C98 A98 D99 F95 H97 I96 E98
9 9 0 .B.....BH...AAHIC.FFFIC.DGEEC.DG.... C97 A98 D99 F95 H97 I98 E98
9 9 0 .B.....BH...AAHI..FFFIC.DGEEC.DG..C. C96 A98 D99 F95 H97 I98 E98
9 9 0 .B.....BHI..AAHIC.FFF.C.DGEEC.DG.... C97 A98 D99 F95 H97 I97 E98
9 9 0 .B.....BHI..AAHI..FFF.C.DGEEC.DG..C. C96 A98 D99 F95 H97 I97 E98
9 9 0 .B.I...BHI..AAH.C.FFF.C.DGEEC.DG.... C97 A98 D99 F95 H97 I96 E98
9 9 0 .B.I...BHI..AAH...FFF.C.DGEEC.DG..C. C96 A98 D99 F95 H97 I96 E98
9 9 0 .BH....BH.C..AA.C.FFFIC.DG.IEEDG.... C98 A97 D99 F95 H96 I99
9 9 0 .BH....BH.C..AAIC.FFFIC.DG..EEDG.... C98 A97 D99 F95 H96 I98
9 9 0 .BH....BHIC..AAIC.FFF.C.DG..EEDG.... C98 A97 D99 F95 H96 I97
9 9 0 .BHI...BHIC..AA.C.FFF.C.DG..EEDG.... C98 A97 D99 F95 H96 I96
9 9 0 .BH.C..BH.C..AAIC.FFFI..DG.EE.DG.... C99 A97 D99 F95 H96 I98 E99
9 9 0 .BH.C..BH.C..AAIC.FFFI..DGEE..DG.... C99 A97 D99 F95 H96 I98 E98
9 9 0 .BH.C..BHIC..AAIC.FFF...DG.EE.DG.... C99 A97 D99 F95 H96 I97 E99
9 9 0 .BH.C..BHIC..AAIC.FFF...DGEE..DG.... C99 A97 D99 F95 H96 I97 E98
9 9 0 .BHIC..BHIC..AA.C.FFF...DG.EE.DG.... C99 A97 D99 F95 H96 I96 E99
9 9 0 .BHIC..BHIC..AA.C.FFF...DGEE..DG.... C99 A97 D99 F95 H96 I96 E98
9 9 0 ..H....BH.C..BAAC..FFFC.DG.IEEDG.I.. B99 C98 A96 D99 F96 H96
9 9 0 ..H....BH.C..BAAC.FFF.C.DG.IEEDG.I.. B99 C98 A96 D99 F95 H96
9 9 0 ..H.C..BH.C..BAAC.FFFI..DG.IEEDG.... B99 C99 A96 D99 F95 H96 I99
9 9 0 .BH....BH.C...AAC.FFFIC.DG.IEEDG.... C98 A96 D99 F95 H96 I99
9 9 0 .BH....BH.C.AA.IC.FFFIC.DG.EE.DG.... C98 A98 D99 F95 H96 I98 E99
9 9 0 .BH....BH.C.AA.IC.FFFIC.DGEE..DG.... C98 A98 D99 F95 H96 I98 E98
9 9 0 .BH....BHIC.AA.IC.FFF.C.DG.EE.DG.... C98 A98 D99 F95 H96 I97 E99
9 9 0 .BH....BHIC.AA.IC.FFF.C.DGEE..DG.... C98 A98 D99 F95 H96 I97 E98
9 9 0 .BHI...BHIC...AAC.FFF.C.DG..EEDG.... C98 A96 D99 F95 H96 I96
9 9 0 .BHI...BHIC.AA..C.FFF.C.DG.EE.DG.... C98 A98 D99 F95 H96 I96 E99
9 9 0 .BHI...BHIC.AA..C.FFF.C.DGEE..DG.... C98 A98 D99 F95 H96 I96 E98
9 9 0 .BH....BH...AA.IC.FFFIC.DGEEC.DG.... C97 A98 D99 F95 H96 I98 E98
9 9 0 .BH....BH...AA.I..FFFIC.DGEEC.DG..C. C96 A98 D99 F95 H96 I98 E98
9 9 0 .BH....BHI..AA.IC.FFF.C.DGEEC.DG.... C97 A98 D99 F95 H96 I97 E98
9 9 0 .BH....BHI..AA.I..FFF.C.DGEEC.DG..C. C96 A98 D99 F95 H96 I97 E98
9 9 0 ..HIC..BHIC..BAAC.FFF...DG..EEDG.... B99 C99 A96 D99 F95 H96 I96
9 9 0 .BHIC..BHIC...AAC.FFF...DG.EE.DG.... C99 A96 D99 F95 H96 I96 E99
9 9 0 .BHIC..BHIC...AAC.FFF...DGEE..DG.... C99 A96 D99 F95 H96 I96 E98
9 9 0 .BHI...BHI..AA..C.FFF.C.DGEEC.DG.... C97 A98 D99 F95 H96 I96 E98
9 9 0 .BHI...BHI..AA....FFF.C.DGEEC.DG..C. C96 A98 D99 F95 H96 I96 E98
9 9 0 ..H.C..BH.C.DBAAC.DGFFF..G.IEE...I.. B99 C99 A96 D99 F97 G99 H96
9 9 0 ..H.C.DBH.C.DBAAC..GFFF..G.IEE...I.. B99 C99 A96 D98 F97 G99 H96
9 9 0 D.H.C.DBH.C..BAAC..GFFF..G.IEE...I.. B99 C99 A96 D97 F97 G99 H96
9 9 0 .BH...DBH.C.DAA.C.FFFIC..G.IEE.G.... C98 A97 D98 F95 H96 I99
9 9 0 .BH...DBH.C.DAAIC.FFFIC..G..EE.G.... C98 A97 D98 F95 H96 I98
9 9 0 .BH...DBHIC.DAAIC.FFF.C..G..EE.G.... C98 A97 D98 F95 H96 I97
9 9 0 .BHI..DBHIC.DAA.C.FFF.C..G..EE.G.... C98 A97 D98 F95 H96 I96
9 9 0 .BH.C.DBH.C.DAAIC.FFFI...G.EE..G.... C99 A97 D98 F95 H96 I98 E99
9 9 0 .BH.C.DBH.C.DAAIC.FFFI...GEE...G.... C99 A97 D98 F95 H96 I98 E98
9 9 0 .BH.C.DBHIC.DAAIC..FFF...G..EE.G.... C99 A97 D98 F94 H96 I97
9 9 0 .BH.C.DBHIC.DAAIC...FFF..G..EE.G.... C99 A97 D98 F93 H96 I97
9 9 0 .BH.C.DBHIC.DAAIC.FFF....G.EE..G.... C99 A97 D98 F95 H96 I97 E99
9 9 0 .BH.C.DBHIC.DAAIC.FFF....GEE...G.... C99 A97 D98 F95 H96 I97 E98
9 9 0 .BHIC.DBHIC.D.AAC.FFF....G..EE.G.... C99 A96 D98 F95 H96 I96
9 9 0 .BHIC.DBHIC.DAA.C..FFF...G..EE.G.... C99 A97 D98 F94 H96 I96
9 9 0 .BHIC.DBHIC.DAA.C...FFF..G..EE.G.... C99 A97 D98 F93 H96 I96
9 9 0 .BHIC.DBHIC.DAA.C.FFF....G.EE..G.... C99 A97 D98 F95 H96 I96 E99
9 9 0 .BHIC.DBHIC.DAA.C.FFF....GEE...G.... C99 A97 D98 F95 H96 I96 E98
9 9 0 DBH...DBH.C..AA.C.FFFIC..G.IEE.G.... C98 A97 D97 F95 H96 I99
9 9 0 DBH...DBH.C..AAIC.FFFIC..G..EE.G.... C98 A97 D97 F95 H96 I98
9 9 0 DBH...DBHIC..AAIC.FFF.C..G..EE.G.... C98 A97 D97 F95 H96 I97
9 9 0 DBHI..DBHIC..AA.C.FFF.C..G..EE.G.... C98 A97 D97 F95 H96 I96
9 9 0 DBH.C.DBH.C..AAIC.FFFI...G.EE..G.... C99 A97 D97 F95 H96 I98 E99
9 9 0 DBH.C.DBH.C..AAIC.FFFI...GEE...G.... C99 A97 D97 F95 H96 I98 E98
9 9 0 DBH.C.DBHIC..AAIC..FFF...G..EE.G.... C99 A97 D97 F94 H96 I97
9 9 0 DBH.C.DBHIC..AAIC...FFF..G..EE.G.... C99 A97 D97 F93 H96 I97
9 9 0 DBH.C.DBHIC..AAIC.FFF....G.EE..G.... C99 A97 D97 F95 H96 I97 E99
9 9 0 DBH.C.DBHIC..AAIC.FFF....GEE...G.... C99 A97 D97 F95 H96 I97 E98
9 9 0 DBHIC.DBHIC..AA.C..FFF...G..EE.G.... C99 A97 D97 F94 H96 I96
9 9 0 DBHIC.DBHIC..AA.C...FFF..G..EE.G.... C99 A97 D97 F93 H96 I96
9 9 0 DBHIC.DBHIC..AA.C.FFF....G.EE..G.... C99 A97 D97 F95 H96 I96 E99
9 9 0 DBHIC.DBHIC..AA.C.FFF....GEE...G.... C99 A97 D97 F95 H96 I96 E98
9 9 0 ..H....BH.C.DBAAC.DFFFC..G.IEE.G.I.. B99 C98 A96 D99 F96 H96
9 9 0 ..H...DBH.C.DBAAC..FFFC..G.IEE.G.I.. B99 C98 A96 D98 F96 H96
9 9 0 ..H...DBH.C.DBAAC.FFF.C..G.IEE.G.I.. B99 C98 A96 D98 F95 H96
9 9 0 ..H.C.DBH.C.DBAAC.FFFI...G.IEE.G.... B99 C99 A96 D98 F95 H96 I99
9 9 0 D.H...DBH.C..BAAC..FFFC..G.IEE.G.I.. B99 C98 A96 D97 F96 H96
9 9 0 D.H...DBH.C..BAAC.FFF.C..G.IEE.G.I.. B99 C98 A96 D97 F95 H96
9 9 0 D.H.C.DBH.C..BAAC.FFFI...G.IEE.G.... B99 C99 A96 D97 F95 H96 I99
9 9 0 .BH...DBH.C.D.AAC.FFFIC..G.IEE.G.... C98 A96 D98 F95 H96 I99
9 9 0 DBH...DBH.C...AAC.FFFIC..G.IEE.G.... C98 A96 D97 F95 H96 I99
9 9 0 DB..C.DB.IC.AA.IC..GHFFF.GHEE....... C99 A98 D97 F96 G99 H99 I97 E99
9 9 0 DB..C.DB.IC.AAHIC..GHFFF.G.EE....... C99 A98 D97 F96 G99 H98 I97 E99
9 9 0 DB..C.DB.IC.AAHIC..GHFFF.GEE........ C99 A98 D97 F96 G99 H98 I97 E98
9 9 0 DB..C.DBHIC.AAHIC..GFFF..G..EE...... C99 A98 D97 F95 G99 H97 I97
9 9 0 DB..C.DBHIC.AAHIC..G.FFF.G.EE....... C99 A98 D97 F96 G99 H97 I97 E99
9 9 0 DB..C.DBHIC.AAHIC..G.FFF.GEE........ C99 A98 D97 F96 G99 H97 I97 E98
9 9 0 DBH.C.DBHIC..AAIC..G.FFF.G..EE...... C99 A97 D97 F96 G99 H96 I97
9 9 0 DBH.C.DBHIC.AA.IC..GFFF..G..EE...... C99 A98 D97 F95 G99 H96 I97
9 9 0 DBH.C.DBHIC.AA.IC..G.FFF.G.EE....... C99 A98 D97 F96 G99 H96 I97 E99
9 9 0 DBH.C.DBHIC.AA.IC..G.FFF.GEE........ C99 A98 D97 F96 G99 H96 I97 E98
9 9 0 DB..C.DBHIC.AAHIC...FFF..G.EE..G.... C99 A98 D97 F95 H97 I97 E99
9 9 0 DB..C.DBHIC.AAHIC...FFF..GEE...G.... C99 A98 D97 F95 H97 I97 E98
9 9 0 DB....DBHIC.AAHIC..FFFC..G..EE.G.... C98 A98 D97 F94 H97 I97
9 9 0 DB..C.DBHIC.AAHIC..FFF...G.EE..G.... C99 A98 D97 F94 H97 I97 E99
9 9 0 DB..C.DBHIC.AAHIC..FFF...GEE...G.... C99 A98 D97 F94 H97 I97 E98
9 9 0 DBH.C.DBHIC..AAIC....FFF.G.EE..G.... C99 A97 D97 F96 H96 I97 E99
9 9 0 DBH.C.DBHIC..AAIC....FFF.GEE...G.... C99 A97 D97 F96 H96 I97 E98
9 9 0 DBH.C.DBHIC.AA.IC...FFF..G.EE..G.... C99 A98 D97 F95 H96 I97 E99
9 9 0 DBH.C.DBHIC.AA.IC...FFF..GEE...G.... C99 A98 D97 F95 H96 I97 E98
9 9 0 DBH...DBHIC.AA.IC..FFFC..G..EE.G.... C98 A98 D97 F94 H96 I97
9 9 0 DBH.C.DBHIC.AA.IC..FFF...G.EE..G.... C99 A98 D97 F94 H96 I97 E99
9 9 0 DBH.C.DBHIC.AA.IC..FFF...GEE...G.... C99 A98 D97 F94 H96 I97 E98
9 9 0 DB.IC.DB.IC.AA..C..GHFFF.GHEE....... C99 A98 D97 F96 G99 H99 I96 E99
9 9 0 DB.IC.DB.IC.AAH.C..GHFFF.G.EE....... C99 A98 D97 F96 G99 H98 I96 E99
